station,date,t(t-r),n,kp,RRR,T,Td,sss
Бодайбо,2019-01-08,,0.0,0.0,,17.25,,
Бодайбо,2019-01-09,,0.0,0.0,,15.0,,
Бодайбо,2019-01-10,,0.0,0.0,,3.125,,
Бодайбо,2019-01-11,,0.0,0.0,,-12.125,,
Бодайбо,2019-01-12,,0.0,0.0,,-25.125,,
Бодайбо,2019-01-13,,0.0,0.0,,-31.0,,
Бодайбо,2019-01-14,,0.0,0.0,,-26.125,,
Бодайбо,2019-01-15,,0.0,0.0,,-20.5,,
Бодайбо,2019-01-16,,0.0,0.0,,-24.5,,
Бодайбо,2019-01-17,,0.0,0.0,,-23.375,,
Бодайбо,2019-01-18,,0.0,0.0,,-22.875,,
Бодайбо,2019-01-19,,0.0,0.0,,-20.5,,
Бодайбо,2019-01-20,,0.0,0.0,,-14.0,,
Бодайбо,2019-01-21,,0.0,0.0,,-9.25,,
Бодайбо,2019-01-22,,0.0,0.0,,-22.0,,
Бодайбо,2019-01-23,,0.0,0.0,,-27.375,,
Бодайбо,2019-01-24,,0.0,0.0,,-22.625,,
Бодайбо,2019-01-25,,0.0,0.0,,-29.75,,
Бодайбо,2019-01-26,,0.0,0.0,,-27.375,,
Бодайбо,2019-01-27,,0.0,0.0,,-22.75,,
Бодайбо,2019-01-28,,0.0,0.0,,-19.125,,
Бодайбо,2019-01-29,,0.0,0.0,,-20.625,,
Бодайбо,2019-01-30,,0.0,0.0,,-28.125,,
Бодайбо,2019-01-31,,0.0,0.0,,-30.875,,
Бодайбо,2019-02-01,,0.0,0.0,,-40.625,,
Бодайбо,2019-02-02,,0.0,0.0,,-35.125,,
Бодайбо,2019-02-03,,0.0,0.0,,-9.25,,
Бодайбо,2019-02-04,,0.0,0.0,,-5.125,,
Бодайбо,2019-02-05,,0.0,0.0,,5.125,,
Бодайбо,2019-02-06,,0.0,0.0,,10.125,,
Бодайбо,2019-02-07,,0.0,0.0,,19.125,,
Бодайбо,2019-02-08,,0.0,0.0,,18.625,,
Бодайбо,2019-02-09,,0.0,0.0,,14.5,,
Бодайбо,2019-02-10,,0.0,0.0,,1.25,,
Бодайбо,2019-02-11,,0.0,0.0,,-12.75,,
Бодайбо,2019-02-12,,0.0,0.0,,-31.375,,
Бодайбо,2019-02-13,,0.0,0.0,,-30.625,,
Бодайбо,2019-02-14,,0.0,0.0,,-24.875,,
Бодайбо,2019-02-15,,0.0,0.0,,-12.5,,
Бодайбо,2019-02-16,,0.0,0.0,,-5.625,,
Бодайбо,2019-02-17,,0.0,0.0,,-5.625,,
Бодайбо,2019-02-18,,0.0,0.0,,-7.25,,
Бодайбо,2019-02-19,,0.0,0.0,,-11.0,,
Бодайбо,2019-02-20,,0.0,0.0,,-5.375,,
Бодайбо,2019-02-21,,0.0,0.0,,-1.875,,
Бодайбо,2019-02-22,,0.0,0.0,,-2.5,,
Бодайбо,2019-02-23,,0.0,0.0,,-4.25,,
Бодайбо,2019-02-24,,0.0,0.0,,-7.0,,
Бодайбо,2019-02-25,,0.0,0.0,,-11.5,,
Бодайбо,2019-02-26,,0.0,0.0,,-8.625,,
Бодайбо,2019-02-27,,0.0,0.0,,-9.625,,
Бодайбо,2019-02-28,,0.0,0.0,,-7.25,,
Бодайбо,2019-03-01,,0.0,0.0,,-40.625,,
Бодайбо,2019-03-02,,0.0,0.0,,-39.375,,
Бодайбо,2019-03-03,,0.0,0.0,,-6.125,,
Бодайбо,2019-03-04,,0.0,0.0,,-2.875,,
Бодайбо,2019-03-05,,0.0,0.0,,2.125,,
Бодайбо,2019-03-06,,0.0,0.0,,11.75,,
Бодайбо,2019-03-07,,0.0,0.0,,19.625,,
Бодайбо,2019-03-08,,0.0,0.0,,21.125,,
Бодайбо,2019-03-09,,0.0,0.0,,14.0,,
Бодайбо,2019-03-10,,0.0,0.0,,4.0,,
Бодайбо,2019-03-11,,0.0,0.0,,-4.125,,
Бодайбо,2019-03-12,,0.0,0.0,,-39.0,,
Бодайбо,2019-03-13,,0.0,0.0,,-5.625,,
Бодайбо,2019-03-14,,0.0,0.0,,-4.625,,
Бодайбо,2019-03-15,,0.0,0.0,,-2.25,,
Бодайбо,2019-03-16,,0.0,0.0,,0.625,,
Бодайбо,2019-03-17,,0.0,0.0,,-2.375,,
Бодайбо,2019-03-18,,0.0,0.0,,-10.5,,
Бодайбо,2019-03-19,,0.0,0.0,,-11.5,,
Бодайбо,2019-03-20,,0.0,0.0,,-8.375,,
Бодайбо,2019-03-21,,0.0,0.0,,-10.25,,
Бодайбо,2019-03-22,,0.0,0.0,,-3.2,,
Бодайбо,2019-03-23,,0.0,0.0,,-1.25,,
Бодайбо,2019-03-24,,0.0,0.0,,-12.5,,
Бодайбо,2019-03-25,,0.0,0.0,,-16.5,,
Бодайбо,2019-03-26,,0.0,0.0,,-14.25,,
Бодайбо,2019-03-27,,0.0,0.0,,-7.625,,
Бодайбо,2019-03-28,,0.0,0.0,,-4.5,,
Бодайбо,2019-03-29,,0.0,0.0,,-8.5,,
Бодайбо,2019-03-30,,0.0,0.0,,-2.875,,
Бодайбо,2019-03-31,,0.0,0.0,,-1.875,,
Бодайбо,2019-04-01,,0.0,0.0,,-35.625,,
Бодайбо,2019-04-02,,0.0,0.0,,-43.75,,
Бодайбо,2019-04-03,,0.0,0.0,,-8.0,,
Бодайбо,2019-04-04,,0.0,0.0,,0.75,,
Бодайбо,2019-04-05,,0.0,0.0,,2.875,,
Бодайбо,2019-04-06,,0.0,0.0,,10.75,,
Бодайбо,2019-04-07,,0.0,0.0,,15.75,,
Бодайбо,2019-04-08,,0.0,0.0,,17.75,,
Бодайбо,2019-04-09,,0.0,0.0,,13.875,,
Бодайбо,2019-04-10,,0.0,0.0,,5.0,,
Бодайбо,2019-04-11,,0.0,0.0,,-6.25,,
Бодайбо,2019-04-12,,0.0,0.0,,-41.0,,
Бодайбо,2019-04-13,,0.0,0.0,,-4.75,,
Бодайбо,2019-04-14,,0.0,0.0,,-2.5,,
Бодайбо,2019-04-15,,0.0,0.0,,-2.375,,
Бодайбо,2019-04-16,,0.0,0.0,,-4.375,,
Бодайбо,2019-04-17,,0.0,0.0,,-6.875,,
Бодайбо,2019-04-18,,0.0,0.0,,-4.125,,
Бодайбо,2019-04-19,,0.0,0.0,,-3.125,,
Бодайбо,2019-04-20,,0.0,0.0,,-1.875,,
Бодайбо,2019-04-21,,0.0,0.0,,-0.625,,
Бодайбо,2019-04-22,,0.0,0.0,,-0.5,,
Бодайбо,2019-04-23,,0.0,0.0,,1.375,,
Бодайбо,2019-04-24,,0.0,0.0,,2.25,,
Бодайбо,2019-04-25,,0.0,0.0,,3.125,,
Бодайбо,2019-04-26,,0.0,0.0,,5.25,,
Бодайбо,2019-04-27,,0.0,0.0,,6.625,,
Бодайбо,2019-04-28,,0.0,0.0,,4.0,,
Бодайбо,2019-04-29,,0.0,0.0,,2.75,,
Бодайбо,2019-04-30,,0.0,0.0,,1.625,,
Бодайбо,2019-05-01,,0.0,0.0,,-29.0,,
Бодайбо,2019-05-02,,0.0,0.0,,-37.0,,
Бодайбо,2019-05-03,,0.0,0.0,,-17.125,,
Бодайбо,2019-05-04,,0.0,0.0,,-2.0,,
Бодайбо,2019-05-05,,0.0,0.0,,7.75,,
Бодайбо,2019-05-06,,0.0,0.0,,13.375,,
Бодайбо,2019-05-07,,0.0,0.0,,19.75,,
Бодайбо,2019-05-08,,0.0,0.0,,14.375,,
Бодайбо,2019-05-09,,0.0,0.0,,11.875,,
Бодайбо,2019-05-10,,0.0,0.0,,8.75,,
Бодайбо,2019-05-11,,0.0,0.0,,-9.125,,
Бодайбо,2019-05-12,,0.0,0.0,,-33.625,,
Бодайбо,2019-05-13,,0.0,0.0,,6.125,,
Бодайбо,2019-05-14,,0.0,0.0,,8.0,,
Бодайбо,2019-05-15,,0.0,0.0,,7.5,,
Бодайбо,2019-05-16,,0.0,0.0,,5.125,,
Бодайбо,2019-05-17,,0.0,0.0,,2.75,,
Бодайбо,2019-05-18,,0.0,0.0,,3.25,,
Бодайбо,2019-05-19,,0.0,0.0,,6.5,,
Бодайбо,2019-05-20,,0.0,0.0,,7.25,,
Бодайбо,2019-05-21,,0.0,0.0,,10.25,,
Бодайбо,2019-05-22,,0.0,0.0,,8.375,,
Бодайбо,2019-05-23,,0.0,0.0,,11.5,,
Бодайбо,2019-05-24,,0.0,0.0,,8.5,,
Бодайбо,2019-05-25,,0.0,0.0,,8.625,,
Бодайбо,2019-05-26,,0.0,0.0,,9.375,,
Бодайбо,2019-05-27,,0.0,0.0,,12.125,,
Бодайбо,2019-05-28,,0.0,0.0,,7.0,,
Бодайбо,2019-05-29,,0.0,0.0,,8.25,,
Бодайбо,2019-05-30,,0.0,0.0,,8.5,,
Бодайбо,2019-05-31,,0.0,0.0,,10.5,,
Бодайбо,2019-06-01,,0.0,0.0,,-31.625,,
Бодайбо,2019-06-02,,0.0,0.0,,-30.5,,
Бодайбо,2019-06-03,,0.0,0.0,,-17.5,,
Бодайбо,2019-06-04,,0.0,0.0,,-3.75,,
Бодайбо,2019-06-05,,0.0,0.0,,6.5,,
Бодайбо,2019-06-06,,0.0,0.0,,17.75,,
Бодайбо,2019-06-07,,0.0,0.0,,19.875,,
Бодайбо,2019-06-08,,0.0,0.0,,16.25,,
Бодайбо,2019-06-09,,0.0,0.0,,12.375,,
Бодайбо,2019-06-10,,0.0,0.0,,3.125,,
Бодайбо,2019-06-11,,0.0,0.0,,-13.0,,
Бодайбо,2019-06-12,,0.0,0.0,,-25.5,,
Бодайбо,2019-06-13,,0.0,0.0,,11.5,,
Бодайбо,2019-06-14,,0.0,0.0,,17.5,,
Бодайбо,2019-06-15,,0.0,0.0,,19.75,,
Бодайбо,2019-06-16,,0.0,0.0,,19.75,,
Бодайбо,2019-06-17,,0.0,0.0,,21.5,,
Бодайбо,2019-06-18,,0.0,0.0,,22.75,,
Бодайбо,2019-06-19,,0.0,0.0,,17.5,,
Бодайбо,2019-06-20,,0.0,0.0,,17.0,,
Бодайбо,2019-06-21,,0.0,0.0,,19.375,,
Бодайбо,2019-06-22,,0.0,0.0,,17.375,,
Бодайбо,2019-06-23,,0.0,0.0,,18.125,,
Бодайбо,2019-06-24,,0.0,0.0,,18.0,,
Бодайбо,2019-06-25,,0.0,0.0,,17.875,,
Бодайбо,2019-06-26,,0.0,0.0,,19.75,,
Бодайбо,2019-06-27,,0.0,0.0,,20.125,,
Бодайбо,2019-06-28,,0.0,0.0,,18.625,,
Бодайбо,2019-06-29,,0.0,0.0,,20.0,,
Бодайбо,2019-06-30,,0.0,0.0,,21.875,,
Бодайбо,2019-07-01,,0.0,0.0,,-28.125,,
Бодайбо,2019-07-02,,0.0,0.0,,-29.125,,
Бодайбо,2019-07-03,,0.0,0.0,,-12.875,,
Бодайбо,2019-07-04,,0.0,0.0,,-4.875,,
Бодайбо,2019-07-05,,0.0,0.0,,6.25,,
Бодайбо,2019-07-06,,0.0,0.0,,14.75,,
Бодайбо,2019-07-07,,0.0,0.0,,21.875,,
Бодайбо,2019-07-08,,0.0,0.0,,17.5,,
Бодайбо,2019-07-09,,0.0,0.0,,9.125,,
Бодайбо,2019-07-10,,0.0,0.0,,2.625,,
Бодайбо,2019-07-11,,0.0,0.0,,-13.0,,
Бодайбо,2019-07-12,,0.0,0.0,,-24.625,,
Бодайбо,2019-07-13,,0.0,0.0,,18.625,,
Бодайбо,2019-07-14,,0.0,0.0,,18.375,,
Бодайбо,2019-07-15,,0.0,0.0,,20.375,,
Бодайбо,2019-07-16,,0.0,0.0,,23.0,,
Бодайбо,2019-07-17,,0.0,0.0,,24.25,,
Бодайбо,2019-07-18,,0.0,0.0,,21.5,,
Бодайбо,2019-07-19,,0.0,0.0,,19.125,,
Бодайбо,2019-07-20,,0.0,0.0,,13.625,,
Бодайбо,2019-07-21,,0.0,0.0,,17.625,,
Бодайбо,2019-07-22,,0.0,0.0,,18.375,,
Бодайбо,2019-07-23,,0.0,0.0,,19.25,,
Бодайбо,2019-07-24,,0.0,0.0,,21.25,,
Бодайбо,2019-07-25,,0.0,0.0,,20.0,,
Бодайбо,2019-07-26,,0.0,0.0,,18.25,,
Бодайбо,2019-07-27,,0.0,0.0,,18.25,,
Бодайбо,2019-07-28,,0.0,0.0,,21.0,,
Бодайбо,2019-07-29,,0.0,0.0,,21.0,,
Бодайбо,2019-07-30,,0.0,0.0,,20.0,,
Бодайбо,2019-07-31,,0.0,0.0,,18.25,,
Бодайбо,2019-08-01,,0.0,0.0,,-22.625,,
Бодайбо,2019-08-02,,0.0,0.0,,-27.5,,
Бодайбо,2019-08-03,,0.0,0.0,,-11.875,,
Бодайбо,2019-08-04,,0.0,0.0,,-3.625,,
Бодайбо,2019-08-05,,0.0,0.0,,4.5,,
Бодайбо,2019-08-06,,0.0,0.0,,15.125,,
Бодайбо,2019-08-07,,0.0,0.0,,19.0,,
Бодайбо,2019-08-08,,0.0,0.0,,18.375,,
Бодайбо,2019-08-09,,0.0,0.0,,9.375,,
Бодайбо,2019-08-10,,0.0,0.0,,2.25,,
Бодайбо,2019-08-11,,0.0,0.0,,-9.5,,
Бодайбо,2019-08-12,,0.0,0.0,,-18.5,,
Бодайбо,2019-08-13,,0.0,0.0,,13.5,,
Бодайбо,2019-08-14,,0.0,0.0,,14.375,,
Бодайбо,2019-08-15,,0.0,0.0,,14.25,,
Бодайбо,2019-08-16,,0.0,0.0,,15.125,,
Бодайбо,2019-08-17,,0.0,0.0,,16.0,,
Бодайбо,2019-08-18,,0.0,0.0,,14.875,,
Бодайбо,2019-08-19,,0.0,0.0,,14.625,,
Бодайбо,2019-08-20,,0.0,0.0,,15.25,,
Бодайбо,2019-08-21,,0.0,0.0,,14.375,,
Бодайбо,2019-08-22,,0.0,0.0,,14.875,,
Бодайбо,2019-08-23,,0.0,0.0,,16.25,,
Бодайбо,2019-08-24,,0.0,0.0,,15.875,,
Бодайбо,2019-08-25,,0.0,0.0,,18.875,,
Бодайбо,2019-08-26,,0.0,0.0,,17.875,,
Бодайбо,2019-08-27,,0.0,0.0,,17.0,,
Бодайбо,2019-08-28,,0.0,0.0,,16.75,,
Бодайбо,2019-08-29,,0.0,0.0,,13.125,,
Бодайбо,2019-08-30,,0.0,0.0,,13.75,,
Бодайбо,2019-08-31,,0.0,0.0,,15.0,,
Бодайбо,2019-09-01,,0.0,0.0,,-18.125,,
Бодайбо,2019-09-02,,0.0,0.0,,-29.125,,
Бодайбо,2019-09-03,,0.0,0.0,,-4.25,,
Бодайбо,2019-09-04,,0.0,0.0,,0.0,,
Бодайбо,2019-09-05,,0.0,0.0,,3.625,,
Бодайбо,2019-09-06,,0.0,0.0,,17.0,,
Бодайбо,2019-09-07,,0.0,0.0,,19.75,,
Бодайбо,2019-09-08,,0.0,0.0,,17.625,,
Бодайбо,2019-09-09,,0.0,0.0,,6.5,,
Бодайбо,2019-09-10,,0.0,0.0,,-2.5,,
Бодайбо,2019-09-11,,0.0,0.0,,-4.0,,
Бодайбо,2019-09-12,,0.0,0.0,,-17.285714285714285,,
Бодайбо,2019-09-13,,0.0,0.0,,6.25,,
Бодайбо,2019-09-14,,0.0,0.0,,3.0,,
Бодайбо,2019-09-15,,0.0,0.0,,3.125,,
Бодайбо,2019-09-16,,0.0,0.0,,3.375,,
Бодайбо,2019-09-17,,0.0,0.0,,3.875,,
Бодайбо,2019-09-18,,0.0,0.0,,2.125,,
Бодайбо,2019-09-19,,0.0,0.0,,4.0,,
Бодайбо,2019-09-20,,0.0,0.0,,4.75,,
Бодайбо,2019-09-21,,0.0,0.0,,10.625,,
Бодайбо,2019-09-22,,0.0,0.0,,10.75,,
Бодайбо,2019-09-23,,0.0,0.0,,5.875,,
Бодайбо,2019-09-24,,0.0,0.0,,5.125,,
Бодайбо,2019-09-25,,0.0,0.0,,13.0,,
Бодайбо,2019-09-26,,0.0,0.0,,4.125,,
Бодайбо,2019-09-27,,0.0,0.0,,5.75,,
Бодайбо,2019-09-28,,0.0,0.0,,2.75,,
Бодайбо,2019-09-29,,0.0,0.0,,1.375,,
Бодайбо,2019-09-30,,0.0,0.0,,4.0,,
Бодайбо,2019-10-01,,0.0,0.0,,-18.625,,
Бодайбо,2019-10-02,,0.0,0.0,,-28.0,,
Бодайбо,2019-10-03,,0.0,0.0,,-5.625,,
Бодайбо,2019-10-04,,0.0,0.0,,3.375,,
Бодайбо,2019-10-05,,0.0,0.0,,3.375,,
Бодайбо,2019-10-06,,0.0,0.0,,17.875,,
Бодайбо,2019-10-07,,0.0,0.0,,21.125,,
Бодайбо,2019-10-08,,0.0,0.0,,16.875,,
Бодайбо,2019-10-09,,0.0,0.0,,7.0,,
Бодайбо,2019-10-10,,0.0,0.0,,-5.5,,
Бодайбо,2019-10-11,,0.0,0.0,,-8.0,,
Бодайбо,2019-10-12,,0.0,0.0,,-17.125,,
Бодайбо,2019-10-13,,0.0,0.0,,-1.875,,
Бодайбо,2019-10-14,,0.0,0.0,,-6.125,,
Бодайбо,2019-10-15,,0.0,0.0,,-0.375,,
Бодайбо,2019-10-16,,0.0,0.0,,1.0,,
Бодайбо,2019-10-17,,0.0,0.0,,0.625,,
Бодайбо,2019-10-18,,0.0,0.0,,-0.5,,
Бодайбо,2019-10-19,,0.0,0.0,,1.375,,
Бодайбо,2019-10-20,,0.0,0.0,,0.2857142857142857,,
Бодайбо,2019-10-21,,0.0,0.0,,-2.5,,
Бодайбо,2019-10-22,,0.0,0.0,,-3.625,,
Бодайбо,2019-10-23,,0.0,0.0,,-5.75,,
Бодайбо,2019-10-24,,0.0,0.0,,-8.0,,
Бодайбо,2019-10-25,,0.0,0.0,,-5.375,,
Бодайбо,2019-10-26,,0.0,0.0,,-2.0,,
Бодайбо,2019-10-27,,0.0,0.0,,-4.75,,
Бодайбо,2019-10-28,,0.0,0.0,,-12.125,,
Бодайбо,2019-10-29,,0.0,0.0,,-6.5,,
Бодайбо,2019-10-30,,0.0,0.0,,-0.875,,
Бодайбо,2019-10-31,,0.0,0.0,,-7.625,,
Бодайбо,2019-11-01,,0.0,0.0,,-17.5,,
Бодайбо,2019-11-02,,0.0,0.0,,-32.75,,
Бодайбо,2019-11-03,,0.0,0.0,,-9.5,,
Бодайбо,2019-11-04,,0.0,0.0,,-0.75,,
Бодайбо,2019-11-05,,0.0,0.0,,4.125,,
Бодайбо,2019-11-06,,0.0,0.0,,20.125,,
Бодайбо,2019-11-07,,0.0,0.0,,23.5,,
Бодайбо,2019-11-08,,0.0,0.0,,16.5,,
Бодайбо,2019-11-09,,0.0,0.0,,8.5,,
Бодайбо,2019-11-10,,0.0,0.0,,-4.625,,
Бодайбо,2019-11-11,,0.0,0.0,,-19.75,,
Бодайбо,2019-11-12,,0.0,0.0,,-15.75,,
Бодайбо,2019-11-13,,0.0,0.0,,-27.375,,
Бодайбо,2019-11-14,,0.0,0.0,,-31.25,,
Бодайбо,2019-11-15,,0.0,0.0,,-34.25,,
Бодайбо,2019-11-16,,0.0,0.0,,-29.0,,
Бодайбо,2019-11-17,,0.0,0.0,,-25.625,,
Бодайбо,2019-11-18,,0.0,0.0,,-27.5,,
Бодайбо,2019-11-19,,0.0,0.0,,-33.0,,
Бодайбо,2019-11-20,,0.0,0.0,,-32.75,,
Бодайбо,2019-11-21,,0.0,0.0,,-25.75,,
Бодайбо,2019-11-22,,0.0,0.0,,-20.625,,
Бодайбо,2019-11-23,,0.0,0.0,,-26.0,,
Бодайбо,2019-11-24,,0.0,0.0,,-26.142857142857142,,
Бодайбо,2019-11-25,,0.0,0.0,,-20.25,,
Бодайбо,2019-11-26,,0.0,0.0,,-21.25,,
Бодайбо,2019-11-27,,0.0,0.0,,-17.5,,
Бодайбо,2019-11-28,,0.0,0.0,,-16.625,,
Бодайбо,2019-11-29,,0.0,0.0,,-24.125,,
Бодайбо,2019-11-30,,0.0,0.0,,-24.75,,
Бодайбо,2019-12-01,,0.0,0.0,,-25.75,,
Бодайбо,2019-12-02,,0.0,0.0,,-30.0,,
Бодайбо,2019-12-03,,0.0,0.0,,-11.25,,
Бодайбо,2019-12-04,,0.0,0.0,,-4.75,,
Бодайбо,2019-12-05,,0.0,0.0,,6.25,,
Бодайбо,2019-12-06,,0.0,0.0,,15.0,,
Бодайбо,2019-12-07,,0.0,0.0,,23.0,,
Бодайбо,2019-12-08,,0.0,0.0,,14.25,,
Бодайбо,2019-12-09,,0.0,0.0,,9.625,,
Бодайбо,2019-12-10,,0.0,0.0,,-4.875,,
Бодайбо,2019-12-11,,0.0,0.0,,-23.125,,
Бодайбо,2019-12-12,,0.0,0.0,,-14.5,,
Бодайбо,2019-12-13,,0.0,0.0,,-11.5,,
Бодайбо,2019-12-14,,0.0,0.0,,-10.0,,
Бодайбо,2019-12-15,,0.0,0.0,,-10.125,,
Бодайбо,2019-12-16,,0.0,0.0,,-13.375,,
Бодайбо,2019-12-17,,0.0,0.0,,-19.625,,
Бодайбо,2019-12-18,,0.0,0.0,,-23.625,,
Бодайбо,2019-12-19,,0.0,0.0,,-22.125,,
Бодайбо,2019-12-20,,0.0,0.0,,-22.75,,
Бодайбо,2019-12-21,,0.0,0.0,,-31.428571428571427,,
Бодайбо,2019-12-22,,0.0,0.0,,-34.142857142857146,,
Бодайбо,2019-12-23,,0.0,0.0,,-34.125,,
Бодайбо,2019-12-24,,0.0,0.0,,-34.375,,
Бодайбо,2019-12-25,,0.0,0.0,,-34.875,,
Бодайбо,2019-12-26,,0.0,0.0,,-37.5,,
Бодайбо,2019-12-27,,0.0,0.0,,-34.75,,
Бодайбо,2019-12-28,,0.0,0.0,,-37.5,,
Бодайбо,2019-12-29,,0.0,0.0,,-40.0,,
Бодайбо,2019-12-30,,0.0,0.0,,-39.285714285714285,,
Бодайбо,2019-12-31,,0.0,0.0,,-33.625,,
Бодайбо,2020-01-01,,0.0,0.0,,-28.5,,
Бодайбо,2020-01-02,,0.0,0.0,,-25.625,,
Бодайбо,2020-01-03,,0.0,0.0,,-18.5,,
Бодайбо,2020-01-04,,0.0,0.0,,-0.625,,
Бодайбо,2020-01-05,,0.0,0.0,,3.875,,
Бодайбо,2020-01-06,,0.0,0.0,,12.75,,
Бодайбо,2020-01-07,,0.0,0.0,,21.5,,
Бодайбо,2020-01-08,,0.0,0.0,,19.857142857142858,,
Бодайбо,2020-01-09,,0.0,0.0,,12.25,,
Бодайбо,2020-01-10,,0.0,0.0,,2.25,,
Бодайбо,2020-01-11,,0.0,0.0,,-8.142857142857142,,
Бодайбо,2020-01-12,,0.0,0.0,,-18.25,,
Бодайбо,2020-01-13,,0.0,0.0,,-18.0,,
Бодайбо,2020-01-14,,0.0,0.0,,-29.125,,
Бодайбо,2020-01-15,,0.0,0.0,,-28.0,,
Бодайбо,2020-01-16,,0.0,0.0,,-21.75,,
Бодайбо,2020-01-17,,0.0,0.0,,-17.25,,
Бодайбо,2020-01-18,,0.0,0.0,,-19.875,,
Бодайбо,2020-01-19,,0.0,0.0,,-21.25,,
Бодайбо,2020-01-20,,0.0,0.0,,-28.875,,
Бодайбо,2020-01-21,,0.0,0.0,,-28.625,,
Бодайбо,2020-01-22,,0.0,0.0,,-23.375,,
Бодайбо,2020-01-23,,0.0,0.0,,-18.375,,
Бодайбо,2020-01-24,,0.0,0.0,,-20.5,,
Бодайбо,2020-01-25,,0.0,0.0,,-19.75,,
Бодайбо,2020-01-26,,0.0,0.0,,-14.0,,
Бодайбо,2020-01-27,,0.0,0.0,,-15.0,,
Бодайбо,2020-01-28,,0.0,0.0,,-20.75,,
Бодайбо,2020-01-29,,0.0,0.0,,-25.75,,
Бодайбо,2020-01-30,,0.0,0.0,,-22.625,,
Бодайбо,2020-01-31,,0.0,0.0,,-19.875,,
Бодайбо,2020-02-01,,0.0,0.0,,-23.0,,
Бодайбо,2020-02-02,,0.0,0.0,,-34.25,,
Бодайбо,2020-02-03,,0.0,0.0,,-14.625,,
Бодайбо,2020-02-04,,0.0,0.0,,-6.375,,
Бодайбо,2020-02-05,,0.0,0.0,,1.5,,
Бодайбо,2020-02-06,,0.0,0.0,,13.375,,
Бодайбо,2020-02-07,,0.0,0.0,,22.125,,
Бодайбо,2020-02-08,,0.0,0.0,,18.5,,
Бодайбо,2020-02-09,,0.0,0.0,,12.0,,
Бодайбо,2020-02-10,,0.0,0.0,,1.5,,
Бодайбо,2020-02-11,,0.0,0.0,,-17.5,,
Бодайбо,2020-02-12,,0.0,0.0,,-10.875,,
Бодайбо,2020-02-13,,0.0,0.0,,-22.125,,
Бодайбо,2020-02-14,,0.0,0.0,,-15.0,,
Бодайбо,2020-02-15,,0.0,0.0,,-9.125,,
Бодайбо,2020-02-16,,0.0,0.0,,-9.5,,
Бодайбо,2020-02-17,,0.0,0.0,,-7.625,,
Бодайбо,2020-02-18,,0.0,0.0,,-14.625,,
Бодайбо,2020-02-19,,0.0,0.0,,-24.375,,
Бодайбо,2020-02-20,,0.0,0.0,,-25.625,,
Бодайбо,2020-02-21,,0.0,0.0,,-18.375,,
Бодайбо,2020-02-22,,0.0,0.0,,-9.142857142857142,,
Бодайбо,2020-02-23,,0.0,0.0,,-9.25,,
Бодайбо,2020-02-24,,0.0,0.0,,-5.0,,
Бодайбо,2020-02-25,,0.0,0.0,,-6.375,,
Бодайбо,2020-02-26,,0.0,0.0,,-17.625,,
Бодайбо,2020-02-27,,0.0,0.0,,-20.75,,
Бодайбо,2020-02-28,,0.0,0.0,,-21.875,,
Бодайбо,2020-02-29,,0.0,0.0,,-21.625,,
Бодайбо,2020-03-01,,0.0,0.0,,-19.875,,
Бодайбо,2020-03-02,,0.0,0.0,,-34.0,,
Бодайбо,2020-03-03,,0.0,0.0,,-12.375,,
Бодайбо,2020-03-04,,0.0,0.0,,-8.375,,
Бодайбо,2020-03-05,,0.0,0.0,,3.875,,
Бодайбо,2020-03-06,,0.0,0.0,,13.75,,
Бодайбо,2020-03-07,,0.0,0.0,,23.125,,
Бодайбо,2020-03-08,,0.0,0.0,,15.75,,
Бодайбо,2020-03-09,,0.0,0.0,,12.0,,
Бодайбо,2020-03-10,,0.0,0.0,,2.375,,
Бодайбо,2020-03-11,,0.0,0.0,,-18.25,,
Бодайбо,2020-03-12,,0.0,0.0,,-6.0,,
Бодайбо,2020-03-13,,0.0,0.0,,-7.125,,
Бодайбо,2020-03-14,,0.0,0.0,,-15.0,,
Бодайбо,2020-03-15,,0.0,0.0,,-7.875,,
Бодайбо,2020-03-16,,0.0,0.0,,-1.5,,
Бодайбо,2020-03-17,,0.0,0.0,,0.25,,
Бодайбо,2020-03-18,,0.0,0.0,,-2.25,,
Бодайбо,2020-03-19,,0.0,0.0,,-6.75,,
Бодайбо,2020-03-20,,0.0,0.0,,-6.875,,
Бодайбо,2020-03-21,,0.0,0.0,,-5.875,,
Бодайбо,2020-03-22,,0.0,0.0,,-2.125,,
Бодайбо,2020-03-23,,0.0,0.0,,1.5,,
Бодайбо,2020-03-24,,0.0,0.0,,-2.75,,
Бодайбо,2020-03-25,,0.0,0.0,,-10.125,,
Бодайбо,2020-03-26,,0.0,0.0,,-9.375,,
Бодайбо,2020-03-27,,0.0,0.0,,-5.625,,
Бодайбо,2020-03-28,,0.0,0.0,,-0.25,,
Бодайбо,2020-03-29,,0.0,0.0,,-1.75,,
Бодайбо,2020-03-30,,0.0,0.0,,-1.125,,
Бодайбо,2020-03-31,,0.0,0.0,,1.625,,
Бодайбо,2020-04-01,,0.0,0.0,,-14.25,,
Бодайбо,2020-04-02,,0.0,0.0,,-37.375,,
Бодайбо,2020-04-03,,0.0,0.0,,-17.875,,
Бодайбо,2020-04-04,,0.0,0.0,,-5.25,,
Бодайбо,2020-04-05,,0.0,0.0,,8.125,,
Бодайбо,2020-04-06,,0.0,0.0,,15.0,,
